"bin","gamma1","gamma2","gamma3","gamma4","gamma5","gamma6","gamma7","gamma8","gamma9","gamma10","gamma11","gamma12","gamma13","gamma14","gamma15","gamma16","gamma17","gamma18","gamma19","gamma20","stderr1","stderr2","stderr3","stderr4","stderr5","stderr6","stderr7","stderr8","stderr9","stderr10","stderr11","stderr12","stderr13","stderr14","stderr15","stderr16","stderr17","stderr18","stderr19","stderr20"
1621,-9.27574202846625e-06,9.14911044882409e-06,-1.21820040783828e-05,1.20416031574527e-05,-1.43522007628456e-05,1.42265830404199e-05,-4.40249005419762e-06,4.35793968959141e-06,-1.19276242241958e-05,1.20502791731764e-05,-9.64527337891028e-06,9.69476033997847e-06,4.99165318125172e-07,-3.7250776773418e-07,-9.8884479157867e-06,1.00034017969535e-05,-3.44552450648848e-06,3.4187519408534e-06,-1.45160094157599e-05,1.45662292273926e-05,0.00116851738547814,0.00116851737625775,0.00116851784815069,0.00116851769685419,0.00116852098046906,0.00116852087246237,0.001168515911231,0.00116851592844142,0.00116851577847454,0.00116851602414194,0.0011685139075138,0.00116851417230627,0.00116851944274679,0.00116851950750018,0.00116851330343933,0.00116851317045882,0.00116851522618901,0.00116851533358494,0.00116851863753979,0.00116851873665001
1622,-1.41733509770935e-06,1.39584087199646e-06,-2.22984186299944e-06,2.20601086102852e-06,-2.28599968805992e-06,2.26467796067435e-06,-7.47366265819067e-07,7.39804389631836e-07,-1.68207997247624e-06,1.70289856139527e-06,-1.63739128765349e-06,1.6457906026394e-06,8.47362650099134e-08,-6.32374758400088e-08,-1.62319453074829e-06,1.64270705378574e-06,-5.84913065658405e-07,5.80368702472494e-07,-2.46421917967226e-06,2.4727431580025e-06,0.000481436479122559,0.00048143647595236,0.000481436486267157,0.000481436474341407,0.000481436660984918,0.000481436657290786,0.000481436433463217,0.000481436434666878,0.000481436274910618,0.000481436283349263,0.000481436293310381,0.000481436311829489,0.000481436680478834,0.000481436685007517,0.000481436456363494,0.000481436445178835,0.000481436385547154,0.000481436393058212,0.000481436624158353,0.000481436631089874
1623,-4.92782241368138e-07,4.73803613207137e-07,-2.15448984944919e-06,2.13344790423762e-06,-2.01846310414995e-06,1.99963677316999e-06,-9.69497223008337e-07,9.6282035859497e-07,-1.48522230919673e-06,1.5036043900836e-06,-1.44576359732719e-06,1.45317988790327e-06,7.48193310395111e-08,-5.58366509098174e-08,-1.43322811712846e-06,1.450457001611e-06,-5.16459280344324e-07,5.12446768150892e-07,-2.0740391539407e-06,2.08156549882484e-06,0.000452388030566402,0.000452388030587581,0.00045238800101957,0.000452387989817841,0.000452388117800008,0.000452388114735021,0.000452387646500993,0.000452387648222026,0.000452387797476878,0.000452387804478344,0.00045238781274305,0.000452387828108181,0.000452388133973977,0.000452388137731382,0.000452387948027061,0.000452387938747255,0.000452387889271258,0.000452387895503112,0.00045238812833053,0.000452388131667622
1624,-0.00604628070230729,0.00586684396830547,-0.0238632401842851,0.0236548491709287,-0.00533870693138634,0.00516062649341907,-0.00402321939246375,0.00396045351358453,-0.0141909605411175,0.0143687887353771,-0.0213012060281087,0.0213816036639596,0.000603823467290791,-0.000425825298960012,-0.0111338566010418,0.0112910994151617,-0.0040053370768746,0.00396802004955137,-0.0163318240461731,0.0164043483251399,0.0420347556571664,0.0420340290568751,0.0419420056641803,0.0419342003494871,0.0420514134687685,0.0420503053675918,0.0417541776466327,0.0417572801291347,0.0418876326913657,0.0418947937671594,0.04182373284441,0.0418335979416884,0.0420415555970707,0.0420445512104138,0.0419197392651685,0.0419124166702697,0.0418804779215637,0.0418853821063529,0.0420378085150831,0.0420404681937771
1625,-0.00573836905189711,0.00551461043330262,-0.0286875360112553,0.0284232681727241,-0.00643654795065531,0.00621269653308819,-0.0060057554444175,0.00592838301289368,-0.0170335491507068,0.0172575977098794,-0.0261332347650865,0.0262357836881148,0.000731574844056814,-0.000508693682628354,-0.0133718018962584,0.0135675741343855,-0.0105433841181513,0.0104962086169076,-0.0196692132016832,0.0197603881273873,0.0465398997887894,0.0465451500704093,0.0465221608299304,0.0465115543160474,0.04666473169809,0.0466632230090342,0.0464039369642183,0.0464127531444971,0.046450999171077,0.0464607224376035,0.0462339046575656,0.0462462979998164,0.046651733560916,0.0466558115685885,0.0464931654157524,0.0464832186101274,0.0465850708587927,0.0465876611212407,0.0466468416493601,0.0466504620978136
1626,-0.0060961723380247,0.00578743297834618,-0.0364879558439906,0.0361187843134456,-0.00894926900536429,0.00864014815297528,-0.0205914335377032,0.0204927983949283,-0.0174555921911457,0.0177652131899383,-0.0329768869949676,0.033120744269663,0.00275621142764598,-0.00245327927752689,-0.0126938083187851,0.0129617881262664,-0.0134318767009861,0.0133656332551512,-0.0301443590740246,0.0302718791741586,0.0536768367482249,0.0536826880098309,0.0535434590644656,0.0535274394814784,0.0536833962315969,0.0536799347662362,0.053316425594806,0.0533305240422275,0.0534460665055096,0.0534671983147345,0.053140234124473,0.0531588408025221,0.0536426196981935,0.053641955284338,0.0534504566080033,0.0534389256169941,0.0536312142662031,0.0536351323709032,0.0537191157401147,0.0537265051412028
1627,-0.00507522248994257,0.00483824822788911,-0.0154933920581951,0.0152236349690256,-0.00727629584194977,0.00703919538604919,-0.0256913554138404,0.0256117168051928,-0.0277977371686958,0.0280379579784671,-0.0107943231051085,0.0108878812689941,0.00223691856229398,-0.00200564079579593,-0.0103776240413941,0.0105830713466874,-0.0126891342700556,0.0126388731616103,-0.0260967005122872,0.0261999279910553,0.0476197367826032,0.0476247696107762,0.0474686775014134,0.0474604128497575,0.0476110022608052,0.0476085693342769,0.0473620530234425,0.0473672234346646,0.0474782382585432,0.047490516087918,0.0471684480707683,0.0471785010975702,0.0475805779087751,0.047580110674165,0.0474361648740259,0.0474280345692827,0.0476207287796138,0.0476254626792216,0.047490431415169,0.0475013439737113
1628,-0.016369894758798,0.0159538769356616,-0.0234446301562475,0.0229634819820406,-0.011101258904025,0.0106822970651811,-0.0386341832464504,0.038498768330032,-0.0420018999262132,0.0424385106839682,-0.00869264248421667,0.0088549924346394,0.0063820087766189,-0.00597928363386118,-0.0363650526426409,0.0367086365681168,-0.0193266275939834,0.0192398471792466,-0.0394699820465074,0.0396630354374382,0.0612646027455838,0.0612708634646149,0.0609531316934829,0.0609360367131581,0.0612067069579857,0.0612016445021939,0.0607626062976219,0.0607732574195629,0.060967098869481,0.0609925155267149,0.0604200822219544,0.0604418089845725,0.0608892198580692,0.060902110557618,0.0609447953192661,0.0609285493165549,0.061223209889275,0.061233065624884,0.0609889820513661,0.0610115830832236
1629,-0.0243645521036701,0.023873898654788,-0.0264337974733197,0.0258532937642364,-0.0265946175694796,0.0261020613271525,-0.0440483713794637,0.0438844367543413,-0.0473207006284184,0.0478514069428421,-0.0170058392005014,0.0172089673023818,-0.00499069768765521,0.00547950381301623,-0.0409576437399928,0.0413662865844486,-0.0218417278488821,0.0217384473656113,-0.0414991704151861,0.041698815537751,0.0661203320434059,0.0661353535991774,0.0659426275801952,0.0659212603739702,0.0661350417191339,0.0661430341708433,0.0656486425632499,0.0656596429981689,0.0659573602462635,0.0659891388447229,0.065399447121264,0.0654255402025284,0.0656548336616253,0.0656622150859531,0.0659328081970974,0.0659125035750313,0.0662592015691675,0.06627155170102,0.0657109181800811,0.0657180226665421
1630,-0.013611807066956,0.0133235552678422,-0.0181264165417275,0.0177954459500019,-0.0158256791477836,0.0155362689811169,-0.0386399469776161,0.0385446167530502,-0.0196056619612109,0.019901707453866,-0.0118456910219538,0.0119625418569958,-0.00916715856538021,0.00945379991837073,-0.0139288897143902,0.0141771705361791,-0.0148780445901825,0.0148182715783707,-0.0286740024486501,0.0287899197400573,0.0522084640687758,0.052212943430834,0.0520288264721239,0.0520180101676001,0.0522253260502947,0.052224188181493,0.051925323072753,0.0519304482852289,0.051990981178637,0.0520136100046015,0.051701899116441,0.0517152530345321,0.0517927975640521,0.0517965935845759,0.0521057487043571,0.0520896286319619,0.0522185386624047,0.0522247472497785,0.0518907424873908,0.0518943552818955
1631,-0.0209287849542286,0.0206616863606744,-0.0184318654856798,0.0181286195659077,-0.0146633515520496,0.014403956263878,-0.0325233493541053,0.0324351537020843,-0.0181998789205664,0.0184694789801144,-0.00445325054841905,0.00455666389513157,-0.00852215319574264,0.0087844397860729,-0.0138522722369999,0.0140764545782171,-0.0137878651304962,0.0137361719969266,-0.0243146632739378,0.0244248095232184,0.0501196371990585,0.0501129703507317,0.0497458391095896,0.049729294233918,0.0499589818807128,0.0499579830026356,0.0496823685450218,0.0496847098908082,0.0497484730274509,0.0497683613045348,0.0494368624426271,0.0494436816069921,0.0495695707406758,0.0495729107362566,0.0498203783840918,0.0498008090336748,0.0499529602348574,0.0499584105332965,0.0496547396466803,0.0496606002789821
1632,-0.0130003455575981,0.0128516756916466,-0.0115952350505955,0.0114277637528673,-0.0105447500204706,0.010398886830006,-0.0167081649314158,0.016656810114457,-0.00754499091594943,0.00769125028903091,-0.00273149691609396,0.00279029223531705,-0.00434074141579058,0.00448902606359583,-0.00870668293190143,0.00883658803262713,-0.0086160778532315,0.00858690909014542,-0.0173628338132959,0.0174221173066497,0.0384967526262919,0.0384937057462321,0.0383061585552952,0.0382985178379769,0.038374985116839,0.0383740111056583,0.0382790810519853,0.0382787561382143,0.038278593394647,0.0382853475619175,0.0381608291834372,0.0381641354675354,0.0381916474977688,0.0381928136771155,0.0383443961979008,0.0383353770172935,0.038412729289679,0.0384152311919946,0.0382405412732444,0.0382407008199932
1633,-1.40934108881948e-06,1.39241955169954e-06,-1.28636203672079e-06,1.26760089181328e-06,-1.41298310238425e-06,1.39619740012494e-06,-2.26498782487563e-06,2.25903466765473e-06,-9.50441933932615e-07,9.66831556783874e-07,-8.17313366291031e-07,8.23925726771574e-07,-5.96122797986948e-07,6.13047934493088e-07,-4.83543968429617e-07,4.98905426168079e-07,-4.93222798264442e-07,4.89645205548118e-07,-1.79564021384372e-06,1.80235077049132e-06,0.000427168107632815,0.000427168103072085,0.000427167733448446,0.000427167723298457,0.000427167842452286,0.000427167841102011,0.00042716768590254,0.000427167685448337,0.000427167577715967,0.000427167585023255,0.000427167479137245,0.000427167482405567,0.000427167540635251,0.000427167542277982,0.000427167666882739,0.000427167655495345,0.000427167826117268,0.000427167828632424,0.000427167624452441,0.000427167627167255
1634,-0.0150778568680633,0.014854104655497,-0.0132724317932384,0.0130207839443955,-0.0141374798694737,0.0139181017753799,-0.0203879942215269,0.0203150935496154,-0.0296289936904605,0.0298492501364305,-0.00820729751975364,0.00829542982104883,-0.0163825278685505,0.0166025037517682,-0.00492623017116493,0.0051230288536444,-0.00513070743662218,0.00508544761192052,-0.0170034439071298,0.0170912192462837,0.0464611031061641,0.0464552844003728,0.046082215424542,0.0460696328366087,0.0461759687973543,0.0461737038445856,0.0460034920030613,0.0460075093880688,0.0459624212286876,0.0459669018515852,0.0458360223957682,0.0458400001094179,0.0459726370060852,0.0459718480874771,0.0460173906663162,0.046003344966702,0.0461723209202736,0.0461754622343618,0.0459481857258869,0.0459481953314675
1635,-0.00981931855127265,0.0096714573939939,-0.0109810457289009,0.0108145486813382,-0.00919384557461799,0.00904771832413678,-0.0146716618740596,0.0146220116955026,-0.021354268832037,0.0215001697779413,0.00170819207949274,-0.00165061381444227,-0.0134662374540714,0.0136123498633143,-0.00344946184958376,0.00358255806174325,0.000342909895388365,-0.00037383840011039,-0.0084252375490007,0.00848361385524519,0.03862005416934,0.0386184276975863,0.0382560433199827,0.0382503924114731,0.0383396555742688,0.0383390291597947,0.0382538421868156,0.0382561682756594,0.0382282299982626,0.0382308266638438,0.0381441036729507,0.0381452384649426,0.0381815553871544,0.0381799273370578,0.0382739522195528,0.0382705428082961,0.0382904068731715,0.0382901614630498,0.0382296725364472,0.0382293297559033
1636,-0.0250534842272351,0.0247004230594235,-0.0352768163615418,0.0348971422842412,-0.0179677512741421,0.0176251536684882,-0.0302002058488734,0.03008263737457,-0.041148129053772,0.0414933952202841,-0.0117048438738643,0.0118429858384167,-0.0181976246669422,0.0185353707170437,-0.00351714992779451,0.00382591941900324,0.00430122610820912,-0.00437510785898446,-0.0178175375312392,0.0179543969347094,0.0569277836621669,0.0569187326074665,0.0557721564715253,0.0557731100477166,0.0562506406278677,0.0562487023959028,0.0559375997705112,0.0559407238810728,0.0559640963196292,0.0559720541437174,0.0559407177473948,0.0559509478613084,0.0560064610475448,0.0560013322531847,0.0560295247468151,0.0560208366685694,0.0562869257058326,0.0562887714967325,0.0561205347556356,0.056123099093169
1637,-0.0373061252277583,0.036670125440036,-0.0416757709701698,0.0410138159907805,-0.0260806702626712,0.0254698303506609,-0.0641248773055704,0.0639263028320937,-0.0683448945630556,0.0689864908606043,-0.0167365668757378,0.0169782278656589,-0.0260606061129879,0.026646967236908,-0.00500372100755189,0.00554107525164653,-0.00750052787544059,0.00736398616482994,-0.0256606775776049,0.0258976157853296,0.0729315177748322,0.0729130320352812,0.0714235246241073,0.0714333749201938,0.0717916455299318,0.0717877749559278,0.071398488341325,0.0714072820400259,0.0714623914915345,0.0714867003735476,0.07128640521521,0.0713066303273587,0.0713950151313514,0.0713848559981849,0.0714328762096584,0.0714156547508211,0.0716773469544759,0.0716734416671929,0.0715782655894701,0.0715833648495687
1638,-0.033458607772157,0.0329866998962238,-0.0347065968264744,0.0342225736317814,-0.00363496344017875,0.00319233173830035,-0.048819536938223,0.04868794499471,-0.0389342924974775,0.0393885745654884,-0.0303196994154045,0.0304772859805171,-0.0113045495138086,0.0117468075081389,-0.028457407654172,0.0288468191507441,-0.00622213912047077,0.00612966669809211,-0.0246282317173403,0.0248073207317106,0.0642361779025683,0.0642145391097476,0.0629040771740923,0.0629109952828067,0.0632712838632603,0.0632622953800438,0.0627562987347415,0.0627678460124849,0.0630545580795246,0.0630656996413267,0.0627724960800427,0.0627561691613255,0.0629165066795667,0.0628980145779621,0.0629311680955757,0.0629138665186359,0.0631033762137282,0.0631006410975327,0.0629884676802706,0.0629870213139372
1639,-0.0335202680940103,0.0330445894708043,-0.0393657932379188,0.0388809908098979,-0.00364247900494383,0.00319619659816987,-0.0488992387989281,0.0487648204814086,-0.0389994008298149,0.0394523298697529,-0.0248541745339738,0.0250231798614937,-0.0113239485398586,0.011764781285004,-0.0285047649438489,0.0288925983733018,-0.023042576623448,0.0229554756082339,0.010642907134977,-0.0104652248862986,0.0643072905236652,0.0642855822237503,0.0629367420807127,0.062944708988414,0.0633401084072116,0.0633310920356492,0.0628239893731597,0.0628355718077012,0.0631228925083886,0.063134068374312,0.0628947465713607,0.0628880179045425,0.0629845540183238,0.0629660053062281,0.0629992465103688,0.062981891937106,0.063132131675144,0.0631402021468691,0.0629461272100693,0.0629479359840008
1640,-0.0370401467185943,0.0364727055411617,-0.0444469221286728,0.0438678581925297,-0.00414263926802705,0.00360825276920162,-0.0585799314590789,0.0583915540962944,-0.0397406008151994,0.0402721189851162,-0.0309757597822143,0.0311724451705046,-0.00730089719466603,0.00785459406374521,-0.0388070239528264,0.0392774247054139,-0.0267234266424353,0.0266230258115269,0.0212423457206597,-0.0210249770944394,0.0700851243895986,0.0700618477617559,0.068408135690694,0.0684181928257322,0.0688831918613524,0.0688717683502585,0.0683757285373343,0.0683733992597067,0.0686647450134545,0.0686604229610569,0.0688015389601784,0.068779771160045,0.0683028901152939,0.0682969449400229,0.0683672666784636,0.0683447408664732,0.0683331924700015,0.068338851015131,0.0690082281590413,0.0690187383626229
1641,-0.0381965027048353,0.0376064342895185,-0.0400641932975825,0.0394765157044552,-0.000625102670233664,7.2175106453896e-05,-0.0505205401700679,0.0503167583373913,-0.0456637955462359,0.0462135496647883,-0.046844330675686,0.0470138747539338,-0.00749133047114022,0.00807603605044519,-0.0496811877634082,0.0501726930902834,-0.0149621306440794,0.0148617401893069,0.0191963619879144,-0.0189570252312216,0.071489118650456,0.0714644862646689,0.0697469042339866,0.0697674606455843,0.0698181586683445,0.0698016319874627,0.0696887527683466,0.0696800261632494,0.0699155102673246,0.0699049041393949,0.0700864229392664,0.0700481417515469,0.069638184883512,0.0696319147459561,0.069811304212156,0.0697894783034455,0.06979846939882,0.0698087059705357,0.0704626563507359,0.0704655678808061
1642,-0.0528063188363999,0.0520846580621522,-0.0586793029605737,0.0579016006170152,-0.000753568749399681,4.80080075991641e-05,-0.0464193423352971,0.0461999117720495,-0.0525103819578264,0.0532181968821499,-0.0539981083456779,0.0542075177297686,-0.0347790886586296,0.035461118557824,-0.0570664190507423,0.0576949094463061,-0.0175709765351347,0.0174554468317396,0.0222514575316092,-0.0219393180085319,0.0794609807775397,0.0794549966370136,0.0776366228172582,0.0776427621250001,0.0775491344403434,0.0775271793185466,0.0771537599017703,0.0771623806220897,0.0776645220688338,0.0776504172272375,0.077870408520795,0.0778194145886399,0.077642244850045,0.0775836636709403,0.0775413610337161,0.0775123689882349,0.0775292709011532,0.077553755568927,0.0783192452116905,0.0783231399486426
1643,-0.0400420699661615,0.0395708028303461,-0.026948844743638,0.0264075626363706,0.0045098578485338,-0.00496792107801551,-0.0395815905833717,0.0394011431339928,-0.039039141845842,0.0394971060901159,-0.0447664464857387,0.0449278239154009,-0.0272379250388189,0.027694222536699,-0.0241036495153795,0.0245541390575123,-0.0219200117461269,0.0218472156664039,0.0243656902325085,-0.0241679629447912,0.0662251527448857,0.0662215819647825,0.065095388851048,0.0650735397846366,0.0646249972693429,0.0646036188627782,0.0643791182834265,0.0643631454315342,0.0649636873691378,0.064949323280937,0.0650859185830829,0.0650626190725466,0.0649274062198986,0.0648915128501673,0.0647800791497067,0.0647793912683149,0.0647607807805422,0.0647768303310111,0.0654375217026863,0.0654457107767372
1644,-0.0215832624929839,0.0213976298011455,-0.0109977284127536,0.0107899893906205,-0.00135333249494863,0.00117180543892577,-0.0101407764500152,0.010077320881922,-0.0131669029107093,0.0133466549839314,-0.0221907829140124,0.0222579519626872,-0.0131531537423779,0.0133329532201471,-0.0121136334425574,0.0122843634172036,-0.0109946551150077,0.0109608295394428,0.00790584228542311,-0.00783111294608289,0.043016681759263,0.0430139753518281,0.0427290238938823,0.0427203241702485,0.0424607690650387,0.042455996075207,0.0423873746058616,0.0423857281066479,0.0426030674143077,0.0425996426076497,0.0426340378266384,0.0426272312698596,0.042574770608446,0.0425629520003799,0.042518930995783,0.0425187280539047,0.0425122645130948,0.0425170012669842,0.0427914799430879,0.0427949159844761
1645,-0.0234239295785823,0.0232189108135462,-0.0119073897470634,0.0116778570654129,-0.00137390385025307,0.00117359584222233,-0.0139297859577641,0.013859550950226,-0.00867030419814441,0.00886992438634333,-0.0190538520820485,0.0191322858165667,-0.0162886601332559,0.0164829257481109,-0.0212559733195024,0.0214432578849418,-0.0118778044581305,0.0118416497604913,0.00532993851527781,-0.00524829345839475,0.044987759346249,0.0449846670193572,0.044664647065201,0.0446547265023641,0.0443806899767365,0.0443739740022783,0.0441273749679994,0.0441259739228441,0.0446129025712872,0.0446114754755734,0.0446111590658091,0.044607089005761,0.0444400756485843,0.0444251219036949,0.044469176685379,0.0444686567289022,0.0444824447271354,0.0444898135515242,0.0447346939345155,0.0447418109082045
1646,-0.037557798015486,0.0371873275026019,-0.0187526017798577,0.0183355967813317,-0.00215065791170578,0.00179209359834669,-0.00883123703205329,0.00870281552556393,-0.0166185749152847,0.0169798282720848,-0.0298667339556641,0.0300085052807212,-0.0272177680788905,0.0275694503256852,-0.0452894147668586,0.04561648121402,-0.0184952456615292,0.018438313581483,0.00842957811398428,-0.00827995807849282,0.0588700738415576,0.0588632345373182,0.0582481872569173,0.0582265818736463,0.057717429408824,0.0577029948206445,0.0576078485345056,0.0575886775451995,0.0580915941867522,0.0580848668805271,0.0581462682676903,0.0581374253404601,0.0577608547480327,0.0577386900426537,0.0580548167204062,0.0580461585748095,0.0579035624003557,0.0579194806297355,0.0583790238209352,0.0583945808237555
1647,-0.058418381579874,0.0577121261413162,-0.0284396511385743,0.0276387939812476,-0.0407066825563891,0.0400055715170806,-0.0306380697119272,0.0303726388203618,-0.0248907366908146,0.0255919021840566,-0.0528769834712129,0.0531357795555089,-0.0402525290899083,0.0409159632225154,-0.0669802373430669,0.0676152041024104,-0.0381733607366972,0.0380935182012056,0.0128609237057952,-0.0125657891130336,0.0780363878970113,0.0780210681672174,0.0769374180709742,0.0768901489974561,0.0759393980029754,0.0759195924107254,0.0764824474878844,0.076440742867299,0.0766648594635665,0.0766502222813692,0.0768024279798883,0.0767777550275681,0.0761112167136,0.0760635881282408,0.0767215339853067,0.0767065962191107,0.0763680137442648,0.0763953783833867,0.0771562075763396,0.0771904333668328
1648,-0.0877557865247099,0.086176809791704,-0.0528631519356681,0.0510426989022445,-0.0752866908530311,0.0736586248747571,-0.0437166605679931,0.0431043637552262,-0.0935927212960667,0.0951680212383186,-0.0759456295629047,0.0764941026564961,-0.109377201688752,0.110871341297993,-0.0958388879841297,0.097232542433554,-0.0672161101095057,0.067124897397433,-0.00420144100937966,0.00492087918441452,0.108578459997476,0.108542083773025,0.106786816872441,0.106693182061346,0.10568945852354,0.105631808331853,0.106217236678527,0.106122963972775,0.106045442285689,0.106036568960037,0.106680203171487,0.106623859166041,0.105825263995503,0.105786039046237,0.106556469136708,0.10652243726657,0.106603384758615,0.106666994055701,0.107221188918745,0.107282424835162
1649,-0.0857444587672525,0.0842371309524792,-0.0411733253608555,0.0395694175960568,-0.0889393637863791,0.0874794040471498,-0.0428654378999506,0.0422733402058773,-0.0918311478114504,0.0933067452048653,-0.0523276854186581,0.0529378025782816,-0.107346069152224,0.108747204014944,-0.0951147326036834,0.0962975132050449,-0.0585816201543216,0.058416733239401,-0.000550191227352761,0.00120874113802842,0.106145284850457,0.106110859633608,0.104317066833512,0.10429720999249,0.103548004878273,0.103530395199392,0.103828476935375,0.103738948539714,0.103660830652285,0.103652402267255,0.104345022201568,0.104324812954153,0.103443402912879,0.103406131809096,0.103935176938155,0.103868275468442,0.104144789184956,0.104183436930828,0.104702493373366,0.104780568145295
1650,-0.0893505947585255,0.0876998528493604,-0.0367300658962593,0.0349539162712254,-0.076755276537383,0.0750415949114997,-0.011051662527408,0.0105391712822531,-0.0949772020762846,0.0966241763777034,-0.0542199909418417,0.0549106458524412,-0.146830705895874,0.14825632336757,-0.101842634965566,0.103229866220398,-0.0517120939351243,0.0514689015555477,-0.000539692074085442,0.0012854709203537,0.110545674039639,0.110507689208794,0.108765673486513,0.108722741143386,0.107958486425975,0.10789348647076,0.108109692083376,0.108033801092376,0.107976191491349,0.107966952802585,0.108680701835749,0.10865850924071,0.107529111941311,0.107474751822698,0.108527038195987,0.108474404422439,0.108388729345516,0.108393772246929,0.10904612924168,0.109131959844375
1651,-0.0869034088814746,0.0852874209637262,-0.0180559498142404,0.0162250393182867,-0.0795310628312935,0.0777506335815343,-0.0593388557249012,0.058819938967737,-0.0959801971402085,0.0976559381278317,-0.0632279650886682,0.0639511016107453,-0.143454733203218,0.144974690529356,-0.102965346601184,0.104371077779819,-0.0499394325709815,0.0496154393170399,-0.000550463732096362,0.00129613539218997,0.111713751941101,0.11171460074374,0.110535090167346,0.110486656110639,0.109514729455227,0.109454175931382,0.109387947531213,0.109389537500862,0.109408737749657,0.109399226672115,0.110233519584881,0.110229117283712,0.109250565992441,0.109205570365143,0.10996455438892,0.109910344872659,0.109824567598634,0.109802935425285,0.11048684522806,0.110575288605464
1652,-0.0764204294131169,0.0747261748952934,-0.01801748810615,0.0161939790788055,-0.0793791849233943,0.0776061388758825,-0.0592283990654328,0.0587093330058817,-0.0774381053166002,0.0791454320055768,-0.0631051511359555,0.0638210825339287,-0.145118258006105,0.1466928234374,-0.10792183386028,0.109380402077459,-0.0671050469264954,0.0667437890279852,-0.0314177557137061,0.0321324975290243,0.111194107449894,0.111160981641077,0.11027348724507,0.110225312315816,0.109254668352993,0.109194429689298,0.109128183276539,0.109129765001191,0.10901243209628,0.109015949197358,0.109972491194718,0.109968112266657,0.108941048018036,0.108909029045898,0.109710729034775,0.109675672177224,0.109793326349109,0.109761981225968,0.110141677730957,0.110122915538291
1653,-0.0717014518238316,0.0698663935671896,-0.076078643600792,0.0740892668499961,-0.0950220666411926,0.0931455262031346,-0.0932957514796479,0.0926944101502065,-0.0797184663961127,0.0815963509475759,-0.0420824734913908,0.0428516623711583,-0.145470768491389,0.14724911274108,-0.0915511412093091,0.093304307774434,-0.0767820184745051,0.0761515584765156,-0.0335331091911416,0.0342873017180227,0.116057844010654,0.11602963430304,0.114048790888159,0.114042362557968,0.113962624005817,0.11392740244059,0.114022247336053,0.114013918089266,0.113342456740923,0.113346282906132,0.11397789373725,0.113958780390411,0.113369506621452,0.113343009075013,0.113742772913703,0.113742537606492,0.1136567776431,0.113545324099501,0.114455683371811,0.114409462016609
1654,-0.067087092381903,0.0655373764247297,-0.0679050345245871,0.0662478344200563,-0.089680054145238,0.0880974810366887,-0.0880888606539933,0.087579560465588,-0.0585219393184644,0.0600332417363808,-0.0397940781738131,0.0404429772339592,-0.137851618795133,0.139358457875849,-0.0518557440524808,0.0533707779592896,-0.072604549578876,0.0720837502551495,-0.0316562804223833,0.0322937946391821,0.108341304217644,0.108317333569543,0.106646718076891,0.10665164917857,0.106350257980952,0.106320065000736,0.106408872435372,0.106401734581065,0.1056767593266,0.105648202042809,0.106365585746601,0.106349202813562,0.105780833975502,0.105758062357914,0.107235283671654,0.107255108485868,0.106052857245645,0.105957175894737,0.106821441367044,0.106781900802527
1655,-0.0703037232566004,0.068896615873828,-0.0643683271400018,0.0629066510640603,-0.0851225753098914,0.083730594231282,-0.0941112749167119,0.0937367118483405,-0.0365314646090689,0.0378690995008342,-0.0450080446224691,0.0455992304376325,-0.10437205098294,0.105669075054972,-0.0491587400383975,0.0504583929166929,-0.0690242301232132,0.0685634807624877,-0.0339853183965131,0.0345558977056767,0.101891366369341,0.10185468257664,0.100767737773351,0.100772055024924,0.10048333723225,0.100456872151112,0.10052232660472,0.10054262152786,0.0998595299968522,0.0998482663176187,0.100642861690058,0.100657717207105,0.0995794759919316,0.0995544087190569,0.101328581435413,0.101345900359309,0.100196074673997,0.100112104113135,0.100906959290354,0.100902881038129
1656,-0.0563589532763544,0.0553408676111058,-0.0528235483719904,0.0517146427062555,-0.0670667428400734,0.0661071628439811,-0.0827115041872332,0.0824178591086597,-0.0271162814255709,0.0280861209352073,-0.039572457714619,0.0399967971817809,-0.0804612142533115,0.0814350098835156,-0.0104491492013443,0.011367957483721,-0.0614396849310408,0.061142483308908,-0.0263053310422573,0.0266959661806604,0.0898758320504721,0.0898603523588779,0.0890655172636519,0.0890598246500011,0.0886324441681363,0.088641454090446,0.0888037976258433,0.0888187643059268,0.088453209211997,0.0884332607458181,0.0889087955222213,0.0889197399516386,0.0882188254305562,0.0882027803197595,0.0897477316914292,0.0897206402955556,0.0886372574445569,0.0885915135284146,0.0890788791795557,0.0890528099634941
1657,-0.049855615605201,0.0490644140618778,-0.0462862362297228,0.0454183700099433,-0.0656410653241058,0.0649650463425292,-0.0727070257351236,0.072462996721976,-0.0326450040345886,0.033402680895249,-0.0201072878125963,0.0203825775096234,-0.0312003483025003,0.0319955912540697,-0.00916597750094987,0.00986237373501564,-0.0540905465491414,0.0538571555705633,-0.0337030352079216,0.0339909362010042,0.0808731327720147,0.0808643953087395,0.0799866257348794,0.079982329975126,0.0795199323470033,0.0795592131564104,0.0797627504255978,0.0797740676145993,0.0786944759237077,0.0787003130347099,0.0798146627135979,0.0797780555474394,0.0792421985031619,0.0792595293282956,0.0805677089610252,0.0805473754190317,0.079615731150799,0.0795810859323075,0.0797543961010932,0.0797391729638712
