"bin","initial","conv","fn1","fn0","lrt","beta","sigma2","xi","tau_k"
1705,1,0,7663.09507514906,7664.63736755657,3.08458481501475,0.00269017121540303,1.06393555869537,0.008279741092779,0.00880911096539884
1706,1,0,7662.56463560625,7664.63736755657,4.14546390064061,0.0026525857901286,1.0629147120356,0.00963815860529264,0.0102445405784981
1707,1,0,7662.61714746289,7664.63736755657,4.04044018736386,0.00244748391674369,1.06305576097719,0.00942621382197323,0.0100205909076515
1708,1,0,7662.05155163578,7664.63736755657,5.17163184157653,0.00368443473710948,1.0619754335756,0.0110422493004689,0.0117265974885153
1709,1,0,7661.58218079372,7664.63736755657,6.11037352569838,0.00396431202433043,1.06112412304496,0.0124344875374895,0.013194534683732
1710,1,0,7662.97452839278,7664.63736755657,3.32567832758286,0.00359423521438937,1.06372987920919,0.00848300270654058,0.0090236234443596
1711,1,0,7662.62781151347,7664.63736755657,4.01911208619822,0.00363507779815806,1.06298551885747,0.00965700682178374,0.0102652584070639
1712,1,0,7661.38048439112,7664.63736755657,6.51376633090513,0.00392775657209994,1.06067092694894,0.0130524695027738,0.0138443749264799
1713,1,0,7662.55006361253,7664.63736755657,4.17460788807693,0.00288177863743232,1.06279273089458,0.00980289250767977,0.010418442898903
1714,1,0,7662.90984606966,7664.63736755657,3.45504297381558,0.00263169177515246,1.06349661941359,0.0088018255669089,0.00936071173507571
1715,1,0,7662.72353519734,7664.63736755657,3.82766471847208,0.00249872440204523,1.06308855907449,0.00945365232033019,0.010050069623211
1716,1,0,7662.66567042928,7664.63736755657,3.9433942545802,0.00239994656242186,1.0630135300849,0.00945927996341706,0.0100553425859733
1717,1,0,7662.09777147476,7664.63736755657,5.07919216363189,0.00194774024767246,1.06194039850134,0.0110935167558306,0.011780653604468
1718,1,0,7660.06491457598,7664.63736755657,9.14490596117867,0.00291604184179912,1.05848586475007,0.0164159881532575,0.0173760914161278
1719,1,0,7660.69511740781,7664.63736755657,7.88450029752494,0.00380463719966246,1.05947603109806,0.014795663648995,0.0156756510002991
1720,1,0,7660.67975639749,7664.63736755657,7.91522231815907,0.00386687295652938,1.05944103352156,0.0149091705328753,0.0157953870382985
1721,1,0,7661.78023654746,7664.63736755657,5.71426201823124,0.00283333775303201,1.06127763565083,0.0121662858350451,0.0129118070656688
1722,1,0,7660.53797974593,7664.63736755657,8.19877562128204,0.0037523290838175,1.05903927187275,0.0159393377074952,0.0168803845998795
1723,1,0,7658.66379716706,7664.63736755657,11.9471407790261,0.00307561329299448,1.0561117116547,0.0205405063823339,0.0216930693537011
1724,1,0,7655.05485422451,7664.63736755657,19.1650266641263,0.000501061351451741,1.05100318746789,0.0282066660832935,0.0296452959613839
1725,1,0,7652.81699289148,7664.63736755657,23.6407493301849,-0.00110868571060035,1.04804013312858,0.0325474069011538,0.0341109886616752
1726,1,0,7655.42850488611,7664.63736755657,18.4177253409289,-0.000531971320444923,1.05157631044221,0.0272785007126591,0.0286854251338133
1727,1,0,7653.81408551771,7664.63736755657,21.6465640777296,-0.000992426339861483,1.04935130054931,0.0305553986608797,0.0320633473235969
1728,1,0,7657.20698097677,7664.63736755657,14.8607731595966,-0.000649690300330446,1.05406908826636,0.0236429777982871,0.0249213320517423
1729,1,0,7657.08887409835,7664.63736755657,15.0969869164383,-0.000449562333628938,1.05394507329028,0.0236828686484207,0.0249604427333839
1730,1,0,7656.28048229427,7664.63736755657,16.7137705246078,0.000890848935122261,1.05281163348477,0.02545915126705,0.0268036906325989
1731,1,0,7656.46097247899,7664.63736755657,16.3527901551697,4.92762838919782e-05,1.05311612022557,0.0247320148756197,0.0260456835511737
1732,1,0,7656.32834381655,7664.63736755657,16.6180474800422,-0.000613471770227867,1.05289353243283,0.025015121959343,0.0263382601240106
1733,1,0,7656.08967855237,7664.63736755657,17.0953780084001,0.000275463080234315,1.05256541821321,0.0254638827053791,0.0268024023491194
1734,1,0,7656.28341497631,7664.63736755657,16.7079051605178,0.00103083132484794,1.05289647151788,0.0247985090461008,0.0261102626735437
1735,1,0,7660.29553731257,7664.63736755657,8.68366048800999,-0.00139005743113279,1.05888746443827,0.0156685257990906,0.0165912055548846
1736,1,0,7660.74606423743,7664.63736755657,7.78260663827496,-0.00132341307963671,1.0596111637033,0.0147511827912047,0.0156305179633885
1737,1,0,7660.061151745,7664.63736755657,9.15243162315346,-0.00198307934167436,1.05854444028161,0.01608374859606,0.0170253626552465
1738,1,0,7660.44676057767,7664.63736755657,8.38121395781127,-0.00382896221274059,1.05912260389514,0.0152497211139749,0.0161513243349078
1739,1,0,7661.93298590947,7664.63736755657,5.40876329420098,-0.00364224647611756,1.06162409235749,0.0115455114578888,0.0122569931222843
1740,1,0,7663.1645139282,7664.63736755657,2.94570725673475,-0.00294526349940902,1.06403249937088,0.0080140416212531,0.00852720073632421
1741,1,0,7663.52614223507,7664.63736755657,2.2224506429975,-0.00143471594910859,1.06487985144196,0.00668714486597696,0.00712100583145241
1742,1,0,7662.90992446905,7664.63736755657,3.45488617504452,-0.00190950326773934,1.0635528386533,0.00880591945533668,0.00936556063367561
1743,1,0,7662.92516735019,7664.63736755657,3.42440041276313,-0.00207550545491005,1.06364648252695,0.00843337086476569,0.00897012525615331
1744,1,0,7662.41059268503,7664.63736755657,4.45354974307702,-0.00125150591056134,1.06261018161989,0.00993482365143173,0.0105568447646094
1745,1,0,7662.97626350288,7664.63736755657,3.32220810739273,-0.00177559054744891,1.06370106693988,0.00840555557040827,0.00894099842846569
1746,1,0,7663.38161675696,7664.63736755657,2.51150159921417,-0.0012846052437104,1.06459175702087,0.00702639421713788,0.00748024136514408
1747,1,0,7664.00723179971,7664.63736755657,1.26027151372546,-0.00053281465815397,1.06615938894755,0.00465818719362793,0.00496637001196164
1748,1,0,7664.38712019487,7664.63736755657,0.500494723408337,-0.000398117359331368,1.06740573689318,0.00282509906985224,0.00301552695445187
1749,1,0,7664.51629941341,7664.63736755657,0.242136286326058,-0.000134139453749007,1.06802202711246,0.00187676473172318,0.00200442607318817
1750,1,0,7664.62156268234,7664.63736755657,0.0316097484701459,0.00025693579528406,1.06882483191374,0.000663813101951856,0.000709499927115829
1751,1,0,7664.63738446816,7664.63736755657,-3.3823169360403e-05,0.000546703844685135,1.06925599960102,1.59361046998648e-07,1.70397755606004e-07
1752,1,0,7664.637382594,7664.63736755657,-3.00748615700286e-05,0.000546417138294041,1.06925556138886,8.43187091327573e-07,9.01582486693301e-07
1753,1,0,7664.63202657379,7664.63736755657,0.0106819655557047,0.000391603312896435,1.06900098407611,0.000399672224634183,0.000427250001441831
1754,1,0,7663.93814830022,7664.63736755657,1.39843851271144,-0.00122892703633821,1.06587363872232,0.00531534489114969,0.00566548600019381
1755,1,0,7664.30818613921,7664.63736755657,0.658362834725267,-0.00050648809568702,1.0670662551926,0.00343528028433823,0.00366567166854576
1756,1,0,7663.8680411442,7664.63736755657,1.53865282474908,-0.000992111608489124,1.06574775031196,0.00541662061374076,0.0057727512333876
1757,1,0,7663.80755397418,7664.63736755657,1.65962716477588,-0.00045937636246055,1.06559956045051,0.00566023158763838,0.00603154029183556
1758,1,0,7664.11324320608,7664.63736755657,1.048248700974,0.000122528480625139,1.06641559220909,0.00442739117099063,0.00472143897755329
1759,1,0,7663.84986358223,7664.63736755657,1.57500794867519,0.000176255596848477,1.06566427423733,0.00561225057958537,0.00598077494073185
1760,1,0,7664.25421054228,7664.63736755657,0.76631402858402,0.000168427045330148,1.06686831566945,0.00375158770482393,0.00400245005573172
1761,1,0,7664.49563663378,7664.63736755657,0.283461845585407,0.000435607416763379,1.06790285519012,0.00211849771096407,0.00226234975425226
1762,1,0,7664.5910321572,7664.63736755657,0.0926707987364352,0.000585184864320396,1.06850423886979,0.00117651220638971,0.00125710827960946
1763,1,0,7664.63589087591,7664.63736755657,0.00295336132512602,0.00056397418550694,1.06912565705759,0.000201905529844997,0.000215862382259094
1764,1,0,7664.6358218601,7664.63736755657,0.00309139294404304,0.000545445171106745,1.06912365509282,0.00020593801106353,0.000220173199110786
1765,1,0,7664.63737708825,7664.63736755657,-1.9063349100179e-05,0.000546758123040417,1.06925604599505,7.29245280801087e-08,7.79749925509917e-08
1766,1,0,7664.63737722856,7664.63736755657,-1.93439664144535e-05,0.000546756042994704,1.06925604676175,7.22613457239399e-08,7.72658808624639e-08
1767,1,0,7664.63738352223,7664.63736755657,-3.19313076033723e-05,0.000546756728866003,1.06925599518659,1.63556912801065e-07,1.74884209566749e-07
1768,1,0,7664.6373807482,7664.63736755657,-2.63832462223945e-05,0.000546770069871382,1.06925605930393,5.81778999071346e-08,6.22070719932813e-08
1769,1,0,7664.63737975151,7664.63736755657,-2.43898666667519e-05,0.000546762376751571,1.06925605596614,6.1628687634982e-08,6.589684747495e-08
1770,1,0,7664.63738457676,7664.63736755657,-3.40403839800274e-05,0.000546762518832876,1.06925599798711,1.58302312525768e-07,1.69265697163408e-07
1771,1,0,7664.63738162826,7664.63736755657,-2.8143374947831e-05,0.000546724840689211,1.06925597552245,1.86815279382532e-07,1.99753353798668e-07
1772,1,0,7664.63737826599,7664.63736755657,-2.14188403333537e-05,0.000546670956549214,1.06925593331973,2.44576409210932e-07,2.61514776698822e-07
1773,1,0,7664.63738140706,7664.63736755657,-2.77009767160052e-05,0.000546697639325782,1.0692559753761,1.85161717968241e-07,1.97985273348446e-07
1774,1,0,7664.63737937214,7664.63736755657,-2.36311443586601e-05,0.000546710460508205,1.0692559484772,2.1922119327631e-07,2.34403564942963e-07
1775,1,0,7664.63738027261,7664.63736755657,-2.54320748354075e-05,0.000546711609932803,1.06925595949423,2.03201218944002e-07,2.17274114332366e-07
1776,1,0,7664.63738062616,7664.63736755657,-2.61391778622055e-05,0.000546741015470817,1.06925595988376,2.01387209680426e-07,2.15334474195156e-07
1777,1,0,7664.6373784956,7664.63736755657,-2.18780551222153e-05,0.000546762917587529,1.06925592650246,2.50171832733248e-07,2.67497714794008e-07
1778,1,0,7664.63737919586,7664.63736755657,-2.32785769185284e-05,0.00054677019391442,1.06925605141744,6.48326322513462e-08,6.93226843640734e-08
1779,1,0,7664.62940366148,7664.63736755657,0.0159277901911992,0.000616807352003705,1.06895980727513,0.00043341249794378,0.000463300540272614
1780,1,0,7664.63737894604,7664.63736755657,-2.2778935090173e-05,0.000546841322394639,1.0692559254144,2.48895442239646e-07,2.66132926423379e-07
1781,1,0,7664.63708621913,7664.63736755657,0.000562674891625647,0.000566325443557699,1.06919649645407,8.59892551237707e-05,9.19394103110307e-05
1782,1,0,7664.6210596988,7664.63736755657,0.0326157155486726,0.000573489062828018,1.0688011151876,0.000647144482385434,0.000691668744461055
1783,1,0,7664.63737895445,7664.63736755657,-2.27957607421558e-05,0.00054678429134741,1.069256050014,6.56276392483878e-08,7.0172750314475e-08
1784,1,0,7664.63737916778,7664.63736755657,-2.3222424715641e-05,0.000546782211182208,1.0692560511985,6.43801257759838e-08,6.88388390628913e-08
1785,1,0,7664.63738170831,7664.63736755657,-2.83034678432159e-05,0.000546779795919852,1.06925605999782,5.54122197239379e-08,5.9249851737751e-08
1786,1,0,7664.63737913091,7664.63736755657,-2.31486719712848e-05,0.000546782425502086,1.06925605011968,6.49058400092264e-08,6.94009621179653e-08
1787,1,0,7664.6373811056,7664.63736755657,-2.70980508503271e-05,0.000546771950778051,1.06925605669725,5.75627161729468e-08,6.15492829078684e-08
1788,1,0,7664.63738100995,7664.63736755657,-2.69067495537456e-05,0.000546769907465103,1.06925607376834,3.32300492678436e-08,3.5531432011263e-08
1789,1,0,7664.63738158487,7664.63736755657,-2.80566036963137e-05,0.000546767090364996,1.06925607463806,3.29054053456978e-08,3.51843045543152e-08
1790,1,0,7664.63738126056,7664.63736755657,-2.74079684459139e-05,0.000546761048929402,1.06925605626649,5.75311752534749e-08,6.15155575639067e-08
1791,1,0,7664.63738148183,7664.63736755657,-2.78505103779025e-05,0.000546761069284086,1.06925605661597,5.70452694132815e-08,6.09959998214411e-08
1792,1,0,7664.63737634108,7664.63736755657,-1.7569012925378e-05,0.000546766460761116,1.06925603145294,8.33297270649406e-08,8.91008132635151e-08
1793,1,0,7664.63737650851,7664.63736755657,-1.79038797796238e-05,0.000546767528493225,1.06925603220533,8.19618174125021e-08,8.76381676788298e-08
1794,1,0,7664.55115969913,7664.63736755657,0.172415714878298,0.000132982862319772,1.06819468616509,0.00141211326893008,0.00150841189013433
1795,1,0,7664.63737698781,7664.63736755657,-1.88624853763031e-05,0.000546740791263441,1.06925603275243,7.8797833933112e-08,8.42550593008045e-08
1796,1,0,7664.6373801865,7664.63736755657,-2.52598529186798e-05,0.000546747498302896,1.06925604814211,6.23767103902051e-08,6.66966748479356e-08
1797,1,0,7664.63738044028,7664.63736755657,-2.57674164458876e-05,0.000546756226033564,1.06925604824726,6.14851293907267e-08,6.57433464782998e-08
1798,1,0,7664.6373788348,7664.63736755657,-2.25564526772359e-05,0.000546761599280896,1.06925603807771,6.98454841955198e-08,7.46827057085205e-08
1799,1,0,7664.63737704682,7664.63736755657,-1.89804904948687e-05,0.000546664099814465,1.06925556186726,6.27079118669377e-07,6.70507835368049e-07
1800,1,0,7664.63738338252,7664.63736755657,-3.16518999170512e-05,0.00054630755972495,1.06925363481702,2.90467676168124e-06,3.10583618539618e-06
1801,1,0,7664.63737705732,7664.63736755657,-1.90014943655115e-05,0.000546771805055145,1.06925605890523,3.91720494233182e-08,4.18849511856182e-08
1802,1,0,7664.63737994183,7664.63736755657,-2.47705102083273e-05,0.000546769461787646,1.06925606647987,3.50612284924533e-08,3.74894312637925e-08
1803,1,0,7664.63738179599,7664.63736755657,-2.84788402495906e-05,0.000546764371183607,1.06925607067467,3.3277108015331e-08,3.55817497598894e-08
1804,1,0,7664.63738052039,7664.63736755657,-2.59276275755838e-05,0.00054676506640343,1.06925606896385,3.41712404896017e-08,3.65378062775298e-08
1805,1,0,7664.63737799792,7664.63736755657,-2.0882704120595e-05,0.000546750899112107,1.06925606561681,3.65870254574219e-08,3.91208988932251e-08
1806,1,0,7664.63738032446,7664.63736755657,-2.55357826972613e-05,0.000546755901662815,1.06925607039487,3.41284500946786e-08,3.64920524369036e-08
1807,1,0,7664.63737730788,7664.63736755657,-1.95026204892201e-05,0.000546758049058342,1.06925606588061,3.72489415766375e-08,3.98286567284522e-08
1808,1,0,7664.63737961425,7664.63736755657,-2.41153556999052e-05,0.000546753023369868,1.06925604831791,6.50122781468658e-08,6.95147716234624e-08
1809,1,0,7664.63738093799,7664.63736755657,-2.67628274741583e-05,0.000546759334512487,1.06925605468739,5.90184044242726e-08,6.31057862686427e-08
1810,1,0,7664.63737984924,7664.63736755657,-2.45853261731099e-05,0.00054676164424066,1.06925605073194,6.33518796498779e-08,6.77393806408734e-08
1811,1,0,7664.63600899907,7664.63736755657,0.00271711500863603,0.000540125130033017,1.06913202156752,0.000175407270645298,0.000187533529862648
1812,1,0,7664.45006706826,7664.63736755657,0.374600976629154,0.000497120179344861,1.06771798720357,0.0021458131375391,0.00229112328412823
1813,1,0,7664.49807104823,7664.63736755657,0.278593016684681,0.000337288290392416,1.06792137137807,0.00189976646200248,0.00202880120539975
1814,1,0,7664.43666699857,7664.63736755657,0.401401116003399,0.000360508418773078,1.06764094135382,0.0023263422466553,0.00248369822613022
1815,1,0,7664.56777611923,7664.63736755657,0.139182874674589,0.000105431173733017,1.06834808915681,0.0013312615844799,0.00142225076994697
1816,1,0,7664.63737935744,7664.63736755657,-2.36017385759624e-05,0.000546671087172169,1.06925593865123,2.33876469103289e-07,2.50073803499472e-07
1817,1,0,7664.63737727086,7664.63736755657,-1.94285676116124e-05,0.000546647186736899,1.06925589273981,3.04774938365474e-07,3.25882398806694e-07
1818,1,0,7664.61216082751,7664.63736755657,0.0504134581260587,0.000188925762099012,1.06871587206262,0.000808675913033079,0.000864244783613182
1819,1,0,7664.56612328252,7664.63736755657,0.142488548113761,0.000134610224855229,1.06831620028731,0.00143264712165987,0.00153052012936423
1820,1,0,7664.57865507228,7664.63736755657,0.11742496858642,-9.49430450348828e-06,1.06840439813177,0.00129806734285828,0.00138686085818101
1821,1,0,7664.63738325767,7664.63736755657,-3.14022054226371e-05,0.000546463506222118,1.06925555004497,8.47782863218148e-07,9.06496531729017e-07
1822,1,0,7664.63738119808,7664.63736755657,-2.72830147878267e-05,0.000546724033874024,1.06925597633733,1.90348459250109e-07,2.03531227639781e-07
1823,1,0,7664.63472560489,7664.63736755657,0.00528390336694429,0.000510061328838312,1.06908516787759,0.000268290964653308,0.000286825890986422
1824,1,0,7664.63737649151,7664.63736755657,-1.7869884686661e-05,0.000546727132531185,1.06925588213986,3.2878461655348e-07,3.51554885206906e-07
1825,1,0,7664.56945253262,7664.63736755657,0.135830047904165,0.000502446467811202,1.06835407508751,0.00140375034768478,0.00149970240435454
1826,1,0,7664.63737765647,7664.63736755657,-2.01997900148854e-05,0.000546771223740476,1.06925604863145,7.08337081888927e-08,7.57393709279687e-08
1827,1,0,7664.63737716304,7664.63736755657,-1.9212935512769e-05,0.000546769167686757,1.06925606978093,3.63045226002503e-08,3.88188311508166e-08
1828,1,0,7664.63738119026,7664.63736755657,-2.7267384211882e-05,0.000546773724534773,1.06925606033,5.70708497360594e-08,6.10233519484642e-08
1829,1,0,7664.63738059626,7664.63736755657,-2.60793713096064e-05,0.000546786904659773,1.06925596506255,2.00592308143288e-07,2.14484522027876e-07
1830,1,0,7664.50908861791,7664.63736755657,0.256557877326486,0.000667169231378272,1.06797777257587,0.0019501418735848,0.00208270817435802
1831,1,0,7664.52621921777,7664.63736755657,0.222296677602571,0.000620150360147404,1.06805909031783,0.00183020217232207,0.00195476406726802
1832,1,0,7663.47641785083,7664.63736755657,2.3218994114759,-0.000116947679855714,1.06484553962188,0.00663591257929087,0.00706622191137858
1833,1,0,7663.86332463762,7664.63736755657,1.54808583790509,0.000198396821837076,1.06582940195868,0.00517038960269173,0.00551075325813031
1834,1,0,7664.58682820424,7664.63736755657,0.101078704667088,0.000525146024133376,1.06848944787718,0.00118045333706686,0.00126130193436734
1835,1,0,7664.63738110162,7664.63736755657,-2.70901000476442e-05,0.000546909603209566,1.06925528502696,1.2743686487103e-06,1.36262541270616e-06
1836,1,0,7664.63737911597,7664.63736755657,-2.31188023462892e-05,0.000546769528914642,1.06925605503439,6.40113891997194e-08,6.84445654929631e-08
1837,1,0,7664.63737622282,7664.63736755657,-1.7332489733235e-05,0.000546767688390113,1.06925604359026,7.77919172646434e-08,8.31794776776938e-08
1838,1,0,7664.63737938273,7664.63736755657,-2.36523101193598e-05,0.000546769562510339,1.06925605538486,6.3419740713183e-08,6.78119417885088e-08
1839,1,0,7664.63737717979,7664.63736755657,-1.92464285646565e-05,0.000546770609423066,1.06925607049128,3.6221970074959e-08,3.87305613878034e-08
1840,1,0,7664.6373786207,7664.63736755657,-2.2128248019726e-05,0.000546766718060255,1.06925605326199,6.62110768665613e-08,7.07965947325653e-08
1841,1,0,7664.63737898436,7664.63736755657,-2.28555836656597e-05,0.000546771182634361,1.06925607350525,3.46434537289428e-08,3.70427233068703e-08
1842,1,0,7664.6373812443,7664.63736755657,-2.73754540103255e-05,0.000546773218369437,1.06925607687546,3.3010194372027e-08,3.52963509311299e-08
1843,1,0,7664.63738241642,7664.63736755657,-2.97197057079757e-05,0.000546771831135623,1.06925607872085,3.22979188080697e-08,3.45347460155608e-08
1844,1,0,7664.63737974304,7664.63736755657,-2.43729446083307e-05,0.000546767438955733,1.06925607471631,3.40836501762476e-08,3.64441499994585e-08
1845,1,0,7664.63738068699,7664.63736755657,-2.62608427874511e-05,0.000546776841115179,1.06925606083121,5.84401162409503e-08,6.24874484863166e-08
1846,1,0,7664.63737743606,7664.63736755657,-1.97589779418195e-05,0.000546769854425063,1.0692560713993,3.58391883396127e-08,3.8321269726154e-08
1847,1,0,7664.63737907875,7664.63736755657,-2.30443620239384e-05,0.000546768503617778,1.06925607397584,3.44711376394306e-08,3.68584732978183e-08
1848,1,0,7664.63737826151,7664.63736755657,-2.14098708966048e-05,0.000546768636463171,1.06925607242704,3.52103521887402e-08,3.76488828901053e-08
1849,1,0,7664.63737775107,7664.63736755657,-2.03889885597164e-05,0.00054676873087929,1.06925607159242,3.56758336635814e-08,3.81466017539055e-08
1850,1,0,7664.63737877317,7664.63736755657,-2.24331906792941e-05,0.000546769678324284,1.06925607323654,3.48519172236989e-08,3.72656241553772e-08
1851,1,0,7664.63738024457,7664.63736755657,-2.53760044870432e-05,0.000546792081679765,1.06925597714322,1.92858404054753e-07,2.06215001277848e-07
1852,1,0,7664.46739484038,7664.63736755657,0.339945432391687,0.000752692954156354,1.06773316380887,0.00243017678840467,0.0025947803508982
1853,1,0,7664.12720538321,7664.63736755657,1.02032434672037,0.000588565832469761,1.06642623142642,0.00450916607554555,0.0048086929848199
1854,1,0,7664.01926209212,7664.63736755657,1.23621092889698,0.000405979532387257,1.06611431019515,0.00498829441868731,0.00531809206322916
1855,1,0,7663.62600019849,7664.63736755657,2.02273471617264,0.000414312513612727,1.06504059311484,0.00672192565559378,0.00715912368710749
1856,1,0,7663.20958995286,7664.63736755657,2.85555520741946,0.000378331069397367,1.06408069175892,0.0082746620872395,0.00880490815786111
1857,1,0,7661.65902813254,7664.63736755657,5.9566788480679,0.00152950418359849,1.06111292412684,0.0127262680677642,0.0135040075226074
1858,1,0,7660.68475506955,7664.63736755657,7.90522497403435,0.00249279844082898,1.05945600145697,0.0153215090838334,0.0162324647502447
1859,1,0,7659.92022129852,7664.63736755657,9.43429251611269,0.00222275771224937,1.0582679067595,0.0169750154272965,0.0179641140434554
1860,1,0,7661.53824490351,7664.63736755657,6.19824530612641,0.00285086524790959,1.06087680634017,0.0132176482784765,0.0140222964929978
1861,1,0,7660.97480303767,7664.63736755657,7.32512903779389,0.00315555588475135,1.05983503187175,0.015224307980291,0.0161352549335171
1862,1,0,7659.34470965102,7664.63736755657,10.5853158111076,0.00461333969630591,1.05721822412013,0.0190794354275378,0.0201711268399163
1863,1,0,7656.51625560993,7664.63736755657,16.2422238932777,0.00433913376133551,1.05296812518347,0.0265518288913784,0.027958229487947
1864,1,0,7655.76236961562,7664.63736755657,17.7499958818953,0.00444861727934155,1.05192904591336,0.0278273718946915,0.029272420767459
1865,1,0,7657.19606756523,7664.63736755657,14.8825999826749,0.00639379036005614,1.05389967639422,0.0248240133961089,0.0261620196849649
1866,1,0,7655.62234085951,7664.63736755657,18.030053394119,0.00668239567240456,1.05171042157516,0.0280596985663888,0.0295106774085286
1867,1,0,7654.6843747769,7664.63736755657,19.9059855593441,0.0087164726416233,1.05055723263588,0.0291218658384237,0.0305941867844078
1868,1,0,7653.22202622389,7664.63736755657,22.8306826653716,0.00811816130208942,1.04860949881596,0.0322815018275977,0.0338506894524636
1869,1,0,7649.52135298124,7664.63736755657,30.2320291506567,0.00603719180856511,1.04386057394279,0.0388795728652725,0.0405848532457939
1870,1,0,7638.25552575696,7664.63736755657,52.7636835992162,0.00603292404606159,1.03020264586337,0.0589084847104752,0.0606876768125333
1871,1,0,7636.23666271131,7664.63736755657,56.8014096905281,0.00512572888350418,1.02787033725219,0.0619677712560734,0.0636948339397467
1872,1,0,7632.61030327001,7664.63736755657,64.0541285731233,0.00677119304671532,1.02368845160481,0.0681167348570294,0.0697303148341678
1873,1,0,7632.71130522926,7664.63736755657,63.8521246546225,0.00594449370817215,1.0238101324137,0.0681539186796129,0.0697766725078872
1874,1,0,7613.69095476408,7664.63736755657,101.892825584984,0.00642434076264814,1.00265236284553,0.0974757389923502,0.0977342800207938
1875,1,0,7614.3587705406,7664.63736755657,100.557194031948,0.0061323566856365,1.00338063093562,0.0967135456811245,0.0970404984855473
1876,1,0,7616.76919647758,7664.63736755657,95.7363421579867,0.00644814466504451,1.00603372336259,0.0929202598327419,0.0934809149753525
1877,1,0,7616.45326805935,7664.63736755657,96.3681989944507,0.00690879736810414,1.00569664718467,0.0929215743164424,0.0934509157411669
1878,1,0,7632.12541630811,7664.63736755657,65.0239024969305,0.00951056637274409,1.02313102368008,0.0686817428863912,0.0702704219074853
1879,1,0,7633.24476062894,7664.63736755657,62.7852138552589,0.00843744337411564,1.02442248021792,0.0668907024361384,0.0685243392931479
1880,1,0,7637.12763167901,7664.63736755657,55.0194717551258,0.00712310694228435,1.02890177433246,0.0603581558503699,0.0621026136498808
1881,1,0,7640.60296120942,7664.63736755657,48.0688126943114,0.00833325123818349,1.03308232613912,0.0540799763352091,0.0558690677499265
1882,1,0,7649.00950902661,7664.63736755657,31.2557170599157,0.00461416193171735,1.04330658748638,0.038931108715743,0.0406170821812831
1883,1,0,7652.63238799302,7664.63736755657,24.0099591270991,0.00428388712335433,1.04799087304133,0.0324227374255622,0.0339787329010047
1884,1,0,7652.64087924957,7664.63736755657,23.9929766139994,0.0045804444088352,1.04801545621735,0.0323850208776252,0.0339400024296728
1885,1,0,7652.04458864744,7664.63736755657,25.1855578182622,0.00138011870896584,1.04728757751082,0.0331088740587268,0.0346745125070748
1886,1,0,7650.5483710347,7664.63736755657,28.1779930437388,0.00145454208619143,1.04534895099552,0.0361698429242646,0.0378101073585527
1887,1,0,7651.19977525298,7664.63736755657,26.8751846071846,0.000980800188178314,1.04611761758946,0.0353948974432514,0.0370272257881576
1888,1,0,7649.16156056935,7664.63736755657,30.9516139744374,0.00101070261390311,1.04349479704847,0.0393518841931412,0.0410634864095969
1889,1,0,7650.28390914394,7664.63736755657,28.7069168252547,0.000121115037951439,1.04495844446664,0.0368401300452441,0.0384964049860269
1890,1,0,7653.62285788588,7664.63736755657,22.0290193413839,0.000854088059789494,1.04934520996608,0.030172077157866,0.0316609246403336
1891,1,0,7654.32920308896,7664.63736755657,20.6163289352316,0.00109359429988579,1.05029954644351,0.0285350706176489,0.0299703717274502
1892,1,0,7655.3843225824,7664.63736755657,18.5060899483506,0.000121339578455287,1.0516473928402,0.0269711568279013,0.0283641467599467
1893,1,0,7658.91815411685,7664.63736755657,11.4384268794493,0.000391535415332164,1.05665254090097,0.0194707779765728,0.0205738470222644
1894,1,0,7660.30118639053,7664.63736755657,8.67236233208678,0.00225622163529179,1.05875730520241,0.0166147362528615,0.0175909733817284
1895,1,0,7661.13121779199,7664.63736755657,7.01229952916583,0.00225578643839023,1.0601223822384,0.0143850084736776,0.0152498694516347
1896,1,0,7660.86535553687,7664.63736755657,7.54402403940912,0.00234734486181082,1.05970561891607,0.0150753420546301,0.0159754246823733
1897,1,0,7661.59578344952,7664.63736755657,6.08316821410153,0.00149274813503429,1.06094056881906,0.013243798392197,0.0140508829995424
1898,1,0,7661.36108905823,7664.63736755657,6.55255699667759,0.000749201686488293,1.06055661989063,0.0138572905633944,0.0146964412407558
1899,1,0,7660.28864744431,7664.63736755657,8.69744022452869,0.000291045906093192,1.05876347968462,0.0168106565691601,0.017798509244947
1900,1,0,7660.30047917139,7664.63736755657,8.67377677035438,-0.000729665255499688,1.05873434801529,0.0167282043213739,0.0177107244956564
1901,1,0,7659.69833076188,7664.63736755657,9.87807358939062,0.00190574792821607,1.05776589268534,0.0181747700289715,0.0192246518440458
1902,1,0,7660.23809254183,7664.63736755657,8.79855002948352,0.001118969306619,1.05859248817039,0.0168978128372798,0.0178878977360536
1903,1,0,7659.73142402989,7664.63736755657,9.81188705335808,0.00106951072325365,1.0578006659963,0.0182107147393328,0.0192633061795349
1904,1,0,7660.10035940369,7664.63736755657,9.07401630576715,0.000833784523877561,1.05838460459277,0.0172914745091754,0.0183010304112196
1905,1,0,7660.7034523049,7664.63736755657,7.86783050334998,0.00087059912004054,1.05933964406353,0.0158105077755134,0.016748697679376
1906,1,0,7660.2702221757,7664.63736755657,8.73429076175125,0.00200270187299111,1.05866575932308,0.0167493754470519,0.0177319902758406
